"utm","x","y"
"UL36",-4.9684095083,41.2195652929
"UL46",-4.84917337587,41.2215424356
"UL56",-4.72992573496,41.2233961778
"UL66",-4.61066732595,41.2251264866
"UL76",-4.49139888962,41.2267333309
"UL86",-4.37212116715,41.2282166823
"UL96",-4.25283490009,41.2295765141
"VL06",-4.13354083033,41.2308128021
"VL16",-4.01423970005,41.2319255242
"VL26",-3.89493225173,41.2329146606
"VL36",-3.77561922807,41.2337801936
"VL46",-3.65630137201,41.2345221077
"VL56",-3.53697942668,41.2351403898
"VL66",-3.41765413536,41.2356350286
"VL76",-3.29832624147,41.2360060155
"VL86",-3.17899648852,41.2362533438
"VL96",-3.05966562012,41.2363770091
"WL06",-2.94033437988,41.2363770091
"WL16",-2.82100351148,41.2362533438
"WL26",-2.70167375853,41.2360060155
"WL36",-2.58234586464,41.2356350286
"WL46",-2.46302057332,41.2351403898
"WL56",-2.34369862799,41.2345221077
"WL66",-2.22438077193,41.2337801936
"WL76",-2.10506774827,41.2329146606
"WL86",-1.98576029995,41.2319255242
"WL96",-1.86645916967,41.2308128021
"XL06",-1.74716509991,41.2295765141
"XL16",-1.62787883285,41.2282166823
"XL26",-1.50860111038,41.2267333309
"XL36",-1.38933267405,41.2251264866
"XL46",-1.27007426504,41.2233961778
"XL56",-1.15082662413,41.2215424356
"XL66",-1.0315904917,41.2195652929
"XL76",-0.912366607659,41.2174647851
"XL86",-0.793155711445,41.2152409495
"XL96",-0.673958541981,41.212893826
"YL06",-0.554775837658,41.2104234562
"YL16",-0.435608336295,41.2078298842
"YL26",-0.31645677512,41.2051131563
"YL36",-0.197321890734,41.2022733208
"YL46",-0.0782044190883,41.1993104283
"YL56",-0.00927733954109,41.1959152772
"CF75",1.51098086909,41.1366786645
"CF65",1.39187613593,41.1350784345
"CF55",1.2727801222,41.1333538311
"CF45",1.15369594999,41.1315047383
"CF35",1.03462230456,41.12953365
"CF25",0.915561734767,41.1274405268
"PF85",-6.7965132533,41.1252254609
"CF15",0.796513346242,41.1252254579
"PF95",-6.67747936845,41.1228862404
"CF05",0.677479551235,41.1228862577
"QF05",-6.55845883109,41.120422897
"BF95",0.558458923911,41.1204228941
"QF15",-6.43945439162,41.1178378145
"BF85",0.439454490659,41.1178377651
"QF25",-6.32046485007,41.1151309189
"BF75",0.320464981747,41.1151309732
"QF35",-6.20149245049,41.1123012816
"BF65",0.20149258813,41.1123012894
"QF45",-6.08253728635,41.1093478095
"BF55",0.0825372926219,41.1093477629
"QF55",-6.01164674963,41.1062004088
"BF45",0.0116466865824,41.1062004833
"TL45",-5.98869116709,41.1062004342
"TL55",-5.91780036072,41.1093476675
"TL65",-5.79884523856,41.1123012473
"TL75",-5.67987279354,41.1151321561
"TL85",-5.56088375783,41.1178403436
"TL95",-5.44187886424,41.1204257617
"UL05",-5.32285884621,41.1228883643
"UL15",-5.20382443777,41.1252281077
"UL25",-5.0847763735,41.1274449502
"UL35",-4.96571538853,41.1295388524
"UL45",-4.84664221847,41.131509777
"UL55",-4.72755759943,41.1333576889
"UL65",-4.60846226796,41.1350825553
"UL75",-4.48935696102,41.1366843453
"UL85",-4.37024241596,41.1381630306
"UL95",-4.25111937052,41.1395185847
"VL05",-4.13198856273,41.1407509835
"VL15",-4.01285073095,41.141860205
"VL25",-3.89370661381,41.1428462295
"VL35",-3.77455695019,41.1437090393
"VL45",-3.65540247917,41.1444486192
"VL55",-3.53624394004,41.1450649559
"VL65",-3.41708207224,41.1455580385
"VL75",-3.29791761533,41.1459278581
"VL85",-3.17875130899,41.1461744081
"VL95",-3.05958389296,41.1462976843
"WL05",-2.94041610704,41.1462976843
"WL15",-2.82124869101,41.1461744081
"WL25",-2.70208238467,41.1459278581
"WL35",-2.58291792776,41.1455580385
"WL45",-2.46375605996,41.1450649559
"WL55",-2.34459752083,41.1444486192
"WL65",-2.22544304981,41.1437090393
"WL75",-2.10629338619,41.1428462295
"WL85",-1.98714926905,41.141860205
"WL95",-1.86801143727,41.1407509835
"XL05",-1.74888062948,41.1395185847
"XL15",-1.62975758404,41.1381630306
"XL25",-1.51064303898,41.1366843453
"XL35",-1.39153773204,41.1350825553
"XL45",-1.27244240057,41.1333576889
"XL55",-1.15335778153,41.131509777
"XL65",-1.03428461147,41.1295388524
"XL75",-0.915223626498,41.1274449502
"XL85",-0.796175562231,41.1252281077
"XL95",-0.677141153789,41.1228883643
"YL05",-0.558121135762,41.1204257617
"YL15",-0.439116242174,41.1178403436
"YL25",-0.32012720646,41.1151321561
"YL35",-0.201154761439,41.1123012473
"YL45",-0.0821996392802,41.1093476675
"YL55",-0.0113088467948,41.1062004066
"CF44",1.15621513938,41.0414710572
"CF34",1.03730377409,41.0395062692
"PF74",-6.91840473346,41.0374187726
"CF24",0.91840482612,41.0374187694
"PF84",-6.79951934966,41.0352108281
"CF14",0.799519352566,41.0352108048
"PF94",-6.68064648358,41.0328790916
"CF04",0.68064657639,41.0328790886
"QF04",-6.56178889912,41.0304236787
"BF94",0.561789036794,41.0304236861
"QF14",-6.44294538288,41.0278468018
"BF84",0.44294542771,41.027846812
"QF24",-6.32411863081,41.0251486683
"BF74",0.324118637016,41.0251486217
"QF34",-6.20530738426,41.0223269195
"BF64",0.205307477225,41.0223269169
"QF44",-6.08651429894,41.019381784
"BF54",0.0865142926943,41.0193818306
"QF54",-6.01367037794,41.0163932101
"BF44",0.0136703345442,41.0163932523
"TL44",-5.9866667898,41.0163940885
"TL54",-5.91382319501,41.0193831789
"TL64",-5.79502969084,41.0223274711
"TL74",-5.676218953,41.0251494773
"TL84",-5.55739170993,41.0278491473
"TL94",-5.43854869067,41.0304264334
"UL04",-5.31969062491,41.0328812898
"UL14",-5.2008182429,41.0352136729
"UL24",-5.08193227546,41.0374235412
"UL34",-4.96303345392,41.0395108556
"UL44",-4.84412251013,41.0414755789
"UL54",-4.7252001764,41.0433176762
"UL64",-4.6062671855,41.0450371149
"UL74",-4.48732427059,41.0466338643
"UL84",-4.36837216523,41.0481078961
"UL94",-4.24941160334,41.049459184
"VL04",-4.13044331916,41.050687704
"VL14",-4.01146804725,41.0517934344
"VL24",-3.89248652242,41.0527763553
"VL34",-3.77349947973,41.0536364494
"VL44",-3.65450765447,41.0543737014
"VL54",-3.53551178209,41.054988098
"VL64",-3.41651259823,41.0554796284
"VL74",-3.29751083863,41.0558482839
"VL84",-3.17850723915,41.0560940579
"VL94",-3.05950253571,41.0562169459
"WL04",-2.94049746429,41.0562169459
"WL14",-2.82149276085,41.0560940579
"WL24",-2.70248916137,41.0558482839
"WL34",-2.58348740177,41.0554796284
"WL44",-2.46448821791,41.054988098
"WL54",-2.34549234553,41.0543737014
"WL64",-2.22650052027,41.0536364494
"WL74",-2.10751347758,41.0527763553
"WL84",-1.98853195275,41.0517934344
"WL94",-1.86955668084,41.050687704
"XL04",-1.75058839666,41.049459184
"XL14",-1.63162783477,41.0481078961
"XL24",-1.51267572941,41.0466338643
"XL34",-1.3937328145,41.0450371149
"XL44",-1.2747998236,41.0433176762
"XL54",-1.15587748987,41.0414755789
"XL64",-1.03696654608,41.0395108556
"XL74",-0.918067724543,41.0374235412
"XL84",-0.799181757097,41.0352136729
"XL94",-0.680309375086,41.0328812898
"YL04",-0.561451309325,41.0304264334
"YL14",-0.442608290071,41.0278491473
"YL24",-0.323781046997,41.0251494773
"YL34",-0.204970309164,41.0223274711
"YL44",-0.086176804992,41.0193831789
"YL54",-0.0133332101256,41.0163939849
"PF73",-6.92123595005,40.9473967134
"CF23",0.921236132402,40.9473967304
"PF83",-6.80251038706,40.9451946746
"CF13",0.802510479612,40.9451946716
"PF93",-6.68380026479,40.9428693574
"CF03",0.683800222907,40.9428693238
"QF03",-6.5651034786,40.9404229009
"BF93",0.565103430892,40.940422914
"QF13",-6.44642109503,40.937854278
"BF83",0.446421095091,40.937854278
"QF23",-6.32775487251,40.9351635867
"BF73",0.327754732043,40.9351636024
"QF33",-6.20910558328,40.9323509238
"BF63",0.209105442715,40.9323509393
"QF43",-6.09047296499,40.9294162804
"BF53",0.0904729649303,40.9294162804
"QF53",-6.01568630733,40.9265320417
"BF43",0.0156863912269,40.926532073
"TL43",-5.98465034541,40.9265319827
"TL53",-5.90986399083,40.9294169649
"TL63",-5.79123137689,40.9323519944
"TL73",-5.67258161782,40.9351651218
"TL83",-5.55391543832,40.9378562973
"TL93",-5.43523356372,40.9404254733
"UL03",-5.31653671996,40.9428726042
"UL13",-5.19782563356,40.9451976468
"UL23",-5.07910103159,40.9474005597
"UL33",-4.96036364164,40.9494813039
"UL43",-4.8416141918,40.9514398426
"UL53",-4.72285341063,40.953276141
"UL63",-4.60408202712,40.9549901665
"UL73",-4.48530077067,40.9565818888
"UL83",-4.36651037108,40.9580512796
"UL93",-4.24771155849,40.9593983129
"VL03",-4.12890506338,40.9606229647
"VL13",-4.01009161651,40.9617252132
"VL23",-3.89127194891,40.962705039
"VL33",-3.77244679188,40.9635624246
"VL43",-3.6536168769,40.9642973549
"VL53",-3.53478293566,40.9649098167
"VL63",-3.41594569998,40.9653997992
"VL73",-3.29710590183,40.9657672937
"VL83",-3.17826427328,40.9660122936
"VL93",-3.05942154646,40.9661347947
"WL03",-2.94057845354,40.9661347947
"WL13",-2.82173572672,40.9660122936
"WL23",-2.70289409817,40.9657672937
"WL33",-2.58405430002,40.9653997992
"WL43",-2.46521706434,40.9649098167
"WL53",-2.3463831231,40.9642973549
"WL63",-2.22755320812,40.9635624246
"WL73",-2.10872805109,40.962705039
"WL83",-1.98990838349,40.9617252132
"WL93",-1.87109493662,40.9606229647
"XL03",-1.75228844151,40.9593983129
"XL13",-1.63348962892,40.9580512796
"XL23",-1.51469922933,40.9565818888
"XL33",-1.39591797288,40.9549901665
"XL43",-1.27714658937,40.953276141
"XL53",-1.1583858082,40.9514398426
"XL63",-1.03963635836,40.9494813039
"XL73",-0.920898968407,40.9474005597
"XL83",-0.802174366437,40.9451976468
"XL93",-0.683463280037,40.9428726042
"YL03",-0.56476643628,40.9404254733
"YL13",-0.446084561682,40.9378562973
"YL23",-0.327418382182,40.9351651218
"YL33",-0.208768623113,40.9323519944
"YL43",-0.0901360091715,40.9294169649
"YL53",-0.0153496192246,40.9265319035
"PF82",-6.80549040475,40.8551771902
"CF12",0.80549058684,40.8551772075
"PF92",-6.68693886285,40.8528591921
"CF02",0.686938907534,40.8528592022
"QF02",-6.5684025781,40.8504205686
"BF92",0.568402399021,40.8504205277
"QF12",-6.44988163258,40.8478601989
"BF82",0.449881578768,40.8478602587
"QF22",-6.33137520999,40.8451769576
"BF72",0.331375123501,40.8451769136
"QF32",-6.21288616565,40.8423732664
"BF62",0.212885980659,40.8423732716
"QF42",-6.09441325036,40.8394490416
"BF52",0.0944132950958,40.839449052
"QF52",-6.01769400379,40.8366336568
"BF42",0.0176940972183,40.8366336196
"TL42",-5.982642187,40.836633078
"TL52",-5.90592265593,40.8394490279
"TL62",-5.78745020818,40.8423748195
"TL72",-5.66896070317,40.8451790919
"TL82",-5.55045486191,40.8478617956
"TL92",-5.43193340603,40.8504228832
"UL02",-5.31339705775,40.8528623094
"UL12",-5.19484653989,40.855180031
"UL22",-5.07628257579,40.8573760071
"UL32",-4.95770588934,40.8594501988
"UL42",-4.83911720489,40.8614025695
"UL52",-4.72051724726,40.8632330845
"UL62",-4.60190674173,40.8649417114
"UL72",-4.48328641396,40.8665284201
"UL82",-4.36465698999,40.8679931824
"UL92",-4.24601919623,40.8693359723
"VL02",-4.1273737594,40.8705567662
"VL12",-4.00872140653,40.8716555423
"VL22",-3.89006286488,40.8726322812
"VL32",-3.77139886201,40.8734869657
"VL42",-3.65273012563,40.8742195804
"VL52",-3.53405738367,40.8748301126
"VL62",-3.41538136421,40.8753185513
"VL72",-3.29670279545,40.8756848879
"VL82",-3.17802240569,40.8759291159
"VL92",-3.0593409233,40.876051231
"WL02",-2.9406590767,40.876051231
"WL12",-2.82197759431,40.8759291159
"WL22",-2.70329720455,40.8756848879
"WL32",-2.58461863579,40.8753185513
"WL42",-2.46594261633,40.8748301126
"WL52",-2.34726987437,40.8742195804
"WL62",-2.22860113799,40.8734869657
"WL72",-2.10993713512,40.8726322812
"WL82",-1.99127859347,40.8716555423
"WL92",-1.8726262406,40.8705567662
"XL02",-1.75398080377,40.8693359723
"XL12",-1.63534301001,40.8679931824
"XL22",-1.51671358604,40.8665284201
"XL32",-1.39809325827,40.8649417114
"XL42",-1.27948275274,40.8632330845
"XL52",-1.16088279511,40.8614025695
"XL62",-1.04229411066,40.8594501988
"XL72",-0.923717424207,40.8573760071
"XL82",-0.805153460113,40.855180031
"XL92",-0.686602942251,40.8528623094
"YL02",-0.568066593974,40.8504228832
"YL12",-0.449545138088,40.8478617956
"YL22",-0.331039296827,40.8451790919
"YL32",-0.21254979182,40.8423748195
"YL42",-0.09407734407,40.8394490279
"YL52",-0.0173578122932,40.836633115
"CF21",0.926858587713,40.7673459913
"PF81",-6.80845451716,40.765158107
"CF11",0.808454654306,40.7651581142
"PF91",-6.69006433835,40.7628487412
"CF01",0.690064523087,40.7628487352
"QF01",-6.57168728442,40.7604167076
"BF91",0.571687189014,40.7604167337
"QF11",-6.45332601436,40.757864541
"BF81",0.453326020357,40.7578644945
"QF21",-6.33497922432,40.7551898261
"BF71",0.334979262884,40.755189883
"QF31",-6.21664920153,40.7523939165
"BF61",0.216649022827,40.752393875
"QF41",-6.09833672974,40.7494790926
"BF51",0.0983366374,40.7494790952
"QF51",-6.01969307208,40.7467089836
"BF41",0.019693028982,40.7467090923
"TL41",-5.98064255407,40.7467085929
"TL51",-5.90199909875,40.7494793705
"TL61",-5.78368609684,40.7523959488
"TL71",-5.66535612489,40.7551913898
"TL81",-5.54700990023,40.7578656442
"TL91",-5.42864814082,40.760418665
"UL01",-5.31027156522,40.762850407
"UL11",-5.19188089253,40.7651608272
"UL21",-5.07347684244,40.7673498851
"UL31",-4.95506013511,40.7694175418
"UL41",-4.83663149122,40.7713637608
"UL51",-4.71819163188,40.7731885079
"UL61",-4.59974127865,40.7748917506
"UL71",-4.4812811535,40.7764734591
"UL81",-4.36281197875,40.7779336052
"UL91",-4.24433447709,40.7792721632
"VL01",-4.12584937152,40.7804891095
"VL11",-4.00735738535,40.7815844225
"VL21",-3.88885924213,40.7825580828
"VL31",-3.77035566567,40.7834100732
"VL41",-3.65184737996,40.7841403788
"VL51",-3.53333510921,40.7847489864
"VL61",-3.41481957776,40.7852358855
"VL71",-3.29630151008,40.7856010673
"VL81",-3.17778163073,40.7858445254
"VL91",-3.05926066436,40.7859662556
"WL01",-2.94073933564,40.7859662556
"WL11",-2.82221836927,40.7858445254
"WL21",-2.70369848992,40.7856010673
"WL31",-2.58518042224,40.7852358855
"WL41",-2.46666489079,40.7847489864
"WL51",-2.34815262004,40.7841403788
"WL61",-2.22964433433,40.7834100732
"WL71",-2.11114075787,40.7825580828
"WL81",-1.99264261465,40.7815844225
"WL91",-1.87415062848,40.7804891095
"XL01",-1.75566552291,40.7792721632
"XL11",-1.63718802125,40.7779336052
"XL21",-1.5187188465,40.7764734591
"XL31",-1.40025872135,40.7748917506
"XL41",-1.28180836812,40.7731885079
"XL51",-1.16336850878,40.7713637608
"XL61",-1.04493986489,40.7694175418
"XL71",-0.926523157561,40.7673498851
"XL81",-0.808119107468,40.7651608272
"XL91",-0.689728434785,40.762850407
"YL01",-0.571351859177,40.760418665
"YL11",-0.452990099766,40.7578656442
"YL21",-0.334643875107,40.7551913898
"YL31",-0.216313903157,40.7523959488
"YL41",-0.0980009012486,40.7494793705
"YL51",-0.0193575332782,40.7467085204
"CF20",0.929651617729,40.6773186539
"PF80",-6.81140615141,40.6751365156
"CF10",0.811406341557,40.6751364629
"PF90",-6.69317512826,40.6728344807
"CF00",0.693175309844,40.6728344981
"QF00",-6.57495763454,40.670411403
"BF90",0.574957726736,40.6704114001
"QF10",-6.4567543948,40.6678672704
"BF80",0.456754487,40.6678672677
"QF20",-6.33856749416,40.6652011405
"BF70",0.338567544868,40.6652011042
"QF30",-6.2203962762,40.6624141241
"BF60",0.220396177782,40.6624141733
"QF40",-6.10224107204,40.6595073355
"BF50",0.102240893698,40.6595072938
"QF50",-6.0216836288,40.6567650745
"BF40",0.0216834827159,40.6567651802
"TL40",-5.97865147786,40.6567653535
"TL50",-5.89809322842,40.659507995
"TL60",-5.77993895566,40.6624153844
"TL70",-5.66176779943,40.6652020175
"TL80",-5.54358047341,40.6678678452
"TL90",-5.42537769192,40.6704128206
"UL00",-5.30716016985,40.6728368988
"UL10",-5.18892862268,40.6751400372
"UL20",-5.0706837664,40.6773221951
"UL30",-4.95242631753,40.6793833342
"UL40",-4.83415699307,40.681323418
"UL50",-4.71587651046,40.6831424125
"UL60",-4.59758558757,40.6848402854
"UL70",-4.4792849427,40.6864170069
"UL80",-4.36097529447,40.6878725492
"UL90",-4.24265736191,40.6892068866
"VL00",-4.1243318643,40.6904199955
"VL10",-4.00599952126,40.6915118546
"VL20",-3.88766105266,40.6924824445
"VL30",-3.76931717859,40.6933317481
"VL40",-3.65096861937,40.6940597506
"VL50",-3.53261609548,40.6946664389
"VL60",-3.41426032756,40.6951518024
"VL70",-3.29590203639,40.6955158325
"VL80",-3.17754194281,40.6957585228
"VL90",-3.05918076777,40.695879869
"WL00",-2.94081923223,40.695879869
"WL10",-2.82245805719,40.6957585228
"WL20",-2.70409796361,40.6955158325
"WL30",-2.58573967244,40.6951518024
"WL40",-2.46738390452,40.6946664389
"WL50",-2.34903138063,40.6940597506
"WL60",-2.23068282141,40.6933317481
"WL70",-2.11233894734,40.6924824445
"WL80",-1.99400047874,40.6915118546
"WL90",-1.8756681357,40.6904199955
"XL00",-1.75734263809,40.6892068866
"XL10",-1.63902470553,40.6878725492
"XL20",-1.5207150573,40.6864170069
"XL30",-1.40241441243,40.6848402854
"XL40",-1.28412348954,40.6831424125
"XL50",-1.16584300693,40.681323418
"XL60",-1.04757368247,40.6793833342
"XL70",-0.929316233598,40.6773221951
"XL80",-0.811071377322,40.6751400372
"XL90",-0.692839830149,40.6728368988
"YL00",-0.574622308083,40.6704128206
"YL10",-0.45641952659,40.6678678452
"YL20",-0.338232200571,40.6652020175
"YL30",-0.220061044338,40.6624153844
"YL40",-0.101906771584,40.659507995
"YL50",-0.0213485728538,40.656765314
"PE89",-6.81434496786,40.5851134794
"PE99",-6.69627139643,40.5828187403
"CE09",0.696271488616,40.5828187373
"QE09",-6.578212251,40.5804033408
"BE99",0.57821238776,40.5804033482
"QE19",-6.46016828524,40.5778673731
"BE89",0.460168335861,40.5778673366
"QE29",-6.34213914196,40.5752108277
"BE79",0.342139043845,40.575210877
"QE39",-6.22412558263,40.5724337302
"BE69",0.224125627088,40.5724337406
"QE49",-6.10612982263,40.5695351755
"BE59",0.106129822506,40.5695351754
"QE59",-6.02366520621,40.5668074587
"BE49",0.023665072858,40.5668073742
"TK49",-5.97666911506,40.5668078794
"TK59",-5.89420495472,40.5695349039
"TK69",-5.77620869807,40.5724331288
"TK79",-5.65819564386,40.5752109773
"TK89",-5.54016650216,40.5778684005
"TK99",-5.42212198368,40.5804053519
"UK09",-5.30406279969,40.5828217866
"UK19",-5.18598966202,40.5851176624
"UK29",-5.06790328304,40.5872929388
"UK39",-4.94980437563,40.5893475775
"UK49",-4.83169365314,40.5912815424
"UK59",-4.71357182937,40.5930947995
"UK69",-4.59543961855,40.5947873169
"UK79",-4.4772977353,40.5963590648
"UK89",-4.3591468946,40.5978100154
"UK99",-4.24098781181,40.5991401434
"VK09",-4.12282120255,40.6003494251
"VK19",-4.00464778278,40.6014378394
"VK29",-3.88646826869,40.6024053671
"VK39",-3.76828337671,40.6032519911
"VK49",-3.65009382347,40.6039776965
"VK59",-3.53190032579,40.6045824706
"VK69",-3.41370360064,40.6050663026
"VK79",-3.2955043651,40.6054291841
"VK89",-3.17730333636,40.6056711086
"VK99",-3.05910123167,40.605792072
"WK09",-2.94089876833,40.605792072
"WK19",-2.82269666364,40.6056711086
"WK29",-2.7044956349,40.6054291841
"WK39",-2.58629639936,40.6050663026
"WK49",-2.46809967421,40.6045824706
"WK59",-2.34990617653,40.6039776965
"WK69",-2.23171662329,40.6032519911
"WK79",-2.11353173131,40.6024053671
"WK89",-1.99535221722,40.6014378394
"WK99",-1.87717879745,40.6003494251
"XK09",-1.75901218819,40.5991401434
"XK19",-1.6408531054,40.5978100154
"XK29",-1.5227022647,40.5963590648
"XK39",-1.40456038145,40.5947873169
"XK49",-1.28642817063,40.5930947995
"XK59",-1.16830634686,40.5912815424
"XK69",-1.05019562437,40.5893475775
"XK79",-0.932096716959,40.5872929388
"XK89",-0.814010337983,40.5851176624
"XK99",-0.695937200313,40.5828217866
"YK09",-0.577878016319,40.5804053519
"YK19",-0.459833497835,40.5778684005
"YK29",-0.341804356141,40.5752109773
"YK39",-0.223791301928,40.5724331288
"YK49",-0.105795045276,40.5695349039
"YK59",-0.0233309299393,40.5668079123
"PE88",-6.8172696921,40.4950900543
"PE98",-6.69935482084,40.4928026701
"QE08",-6.58145275467,40.4903937997
"QE18",-6.46356573069,40.487864731
"BE88",0.463565683159,40.4878647439
"QE28",-6.34569461671,40.4852177826
"BE78",0.345694524627,40.4852177854
"QE38",-6.22783848494,40.4824495113
"BE68",0.227838583123,40.4824494621
"QE48",-6.11000000144,40.4795601288
"BE58",0.109999954029,40.4795601417
"QE58",-6.0256384732,40.4768393243
